title,text,file
TIKA : Release Process for tika-docker tika-docker repo,Thisrepositorycontains the Dockerfiles used to create the minimal and full images for Apache Tika. Its also containers helper examples and configurations.,../data/confluence_exports/TIKA/Release-Process-for-tika-docker_177051223.html
TIKA : Release Process for tika-docker Image Types,"There are two image types: Minimal - containing just Apache Tika and it's base dependencies (i.e. Java)Full - containing Apache Tika, it's dependencies, as well as Tesseract and GDAL. The Dockerfile for each image is in the correspondingly named directory, and are the only assets used to public the images.",../data/confluence_exports/TIKA/Release-Process-for-tika-docker_177051223.html
TIKA : Release Process for tika-docker Docker Compose Files,There are a number of Docker Compose files to allow users to quickly test certain scenarios: Recognising and Captioning Video and Images with TensorFlow REST (see here)Enriching Academic PDF Parsing with Grobid REST (see here)OCR of PDF or Images with Tesseract including a Custom Configuration (see here)Named Entity Recognition (see here) These different scenarios use the corresponding configuration in thesample-configsdirectory. Neither these Docker Compose YML files or the Sample Configurations are used for publishing Apache Tika's Docker image. They are only used to provide examples for complex configurations. An example of using these is providedhere.,../data/confluence_exports/TIKA/Release-Process-for-tika-docker_177051223.html
TIKA : Release Process for tika-docker docker-tool.sh,"This shell file is a helper script used to simplify the building, testing and publication of the images. It provides the following options: build - to build a minimal and full image of the passed in versiontest - to verify the built image can start and the version number be received backpublish - to publish the image on DockerHub (only for those who have access to the DockerHub repo)latest - to tag the supplied version built locally aslateston DockerHub.",../data/confluence_exports/TIKA/Release-Process-for-tika-docker_177051223.html
TIKA : Release Process for tika-docker republish-images.sh,This shell file was used to republish the older images when the Dockerfile was updated. It is redundant now but kept in the repo incase something similar needs done in the future.,../data/confluence_exports/TIKA/Release-Process-for-tika-docker_177051223.html
TIKA : Release Process for tika-docker Release Process,"Update theREADME.md'sAvailable TagssectionUpdate the TAG version in.env to be X.Y.Z.Q+1Update the version in.travis.yml to be X.Y.Z.Q+1 X.Y.ZUpdate CHANGES.md to include this release, changes and release dateTest the release as in the example belowCommit the changesTo release a new version of Apache Tika on DockerHub, you can follow the below steps (replacing2.5.0with the version number you wish to publish).  As of 2.5.0, we started having to version our docker images even when based on the same Tika version.  So, Docker tags might be 2.5.0.1 for Tika version 2.5.0.  The first version in the commandlines is the Docker version, and the second version in the build command is the Tika version. $ git clone https://github.com/apache/tika-docker && cd tika-docker
$ ./docker-tool.sh build 2.5.0.1 2.5.0
$ ./docker-tool.sh test 2.5.0.1

# If you see the test passed, you can then publish it and tag it as latest:
$ ./docker-tool.sh publish 2.5.0.1
$ ./docker-tool.sh latest 2.5.0.1 6. If everything worked, tag the last commit git tag -a 2.5.0.1 -m ""New release for 2.5.0.1""git push  --tags",../data/confluence_exports/TIKA/Release-Process-for-tika-docker_177051223.html
TIKA : CTAKESParser Example Request,"curl -T Vose-2013-American_Journal_of_Hematology.pdf -H ""Content-Disposition: attachment;filename=Vose-2013-American_Journal_of_Hematology.pdf"" http://localhost:9998/rmeta",../data/confluence_exports/TIKA/CTAKESParser_109454041.html
TIKA : CTAKESParser Example Response,"And the output should be (much omitted from below): [
    {
        ""Content-Type"": ""application/pdf"",
        ""Creation-Date"": ""2013-11-20T13:24:11Z"",
        ""Last-Modified"": ""2013-11-22T14:13:25Z"",
        ""Last-Save-Date"": ""2013-11-22T14:13:25Z"",
        ""WPS-ARTICLEDOI"": ""10.1002/ajh.23615"",
        ""WPS-JOURNALDOI"": ""10.1002/(ISSN)1096-8652"",
        ""WPS-PROCLEVEL"": ""2"",
        ""X-Parsed-By"": [
            ""org.apache.tika.parser.CompositeParser"",
            ""org.apache.tika.parser.ctakes.CTAKESParser"",
            ""org.apache.tika.parser.DefaultParser"",
            ""org.apache.tika.parser.pdf.PDFParser""
        ],
        ""X-TIKA:content"": ""\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nJW-AJH#130002 1083..1088\n\n\nContinuing medical education activity\nin American Journal of Hematology\n\nCME Author: Julie M. Vose, M.D., M.B.A.\nCME Editor: Ayalew Tefferi, M.D.\n\nCME Information: Mantle Cell Lymphoma: 2013 Update on\nDiagnosis, Risk-Stratification andClinical Management\nIf you wish to receive credit for this activity, please refer\n\nto the website: www.wileyhealthlearning.com\n\nAccreditation and Designation Statement:\n\nBlackwell Futura Media Services is accredited by the\nAccreditation Council for Continuing Medical Education to\nprovide continuing medical education for physicians.\nBlackwell Futura Media Services designates this journal-\n\nbased CME for a maximum of 1 AMA PRA Category 1\nCreditTM. Physicians should only claim credit commensu-\nrate with the extent of their participation in the activity.\n\nEducational Objectives\n\nUpon completion of this educational activity, participants\nwill be better able to:\n1. Identify the histologic types and prognostic models\n\nused for mantle cell lymphoma\n2. Explain the different options for initial therapy for man-\n\ntle cell lymphoma\n3. Explain the different options for treatment of recurrent\n\nmantle cell lymphoma\n\nActivity Disclosures\n\nNo commercial support has been accepted related to the\ndevelopment or publication of this activity.\nAuthor: Julie M. Vose, M.D., M.B.A., discloses research\n\ngrant support from Allos Therapeautics/Spectrum, Bristol-\nMyers Squibb, Celgene, Genentech, GlaxoSmithKline, Incyte\nCorp., Janssen Biotech, Millennium, Onyx Pharmaceuticals,\nPharmacyclics, Sanofi-Aventis US, Inc., and US Biotest, Inc.\nCME \n"",
        ""X-TIKA:parse_time_millis"": ""366163"",
        ""access_permission:assemble_document"": ""true"",
        ""access_permission:can_modify"": ""true"",
        ""access_permission:can_print"": ""true"",
        ""access_permission:can_print_degraded"": ""true"",
        ""access_permission:extract_content"": ""true"",
        ""access_permission:extract_for_accessibility"": ""true"",
        ""access_permission:fill_in_form"": ""true"",
        ""access_permission:modify_annotations"": ""true"",
        ""created"": ""Wed Nov 20 05:24:11 PST 2013"",
        ""ctakes:AnatomicalSiteMention"": [
            ""Cell:189:193:C0007634,C1269647"",
            ""Media:432:437:C0162867"",
            ""Media:593:598:C0162867"",
            ""cell:967:971:C0007634,C1269647"",
            ""cell:1045:1049:C0007634,C1269647"",
            ""cell:1124:1128:C0007634,C1269647"",
            ""Media:2134:2139:C0162867"",
            ""cell:3716:3720:C0007634,C1269647"",
            ""cell:3839:3843:C0007634,C1269647"",
            ""lymph nodes:3920:3931:C1269047,C0024204"",
            ""spleen:3933:3939:C1278932,C0037993"",
           ],
        ""ctakes:DateAnnotation"": [
            ""October 2013:8713:8725:"",
            ""1/2:35241:35244:"",
            ""1/2:39154:39157:""
        ],
        ""ctakes:DiseaseDisorderMention"": [
            ""Mantle Cell Lymphoma:182:202:C0334634,C0334634,C0334634,C0334634"",
            ""Lymphoma:194:202:C0024299,C0024299,C0024299,C0024299,C0024299,C0024299,C0024299,C0024299,C0024299"",
            ""ards:1673:1677:C0035222,C0035222,C0035222,C0035222,C0035222,C0035222"",
            ""dis:1955:1958:C0012634"",
            ""HEMATOLOGICAL MALIGNANCIES:3645:3671:C0376545,C0376545,C0376545"",
         ],
        ""ctakes:FractionAnnotation"": [
            "".1088:19:24:"",
            ""2013.:8781:8786:"",
            ""10.1002:8857:8864:"",
            "".2:11412:11414:"",
            ""11.:11849:11852:"",
         ],
        ""ctakes:MeasurementAnnotation"": [
            ""106 L:18964:18969:"",
            ""175 mg:23907:23913:""
        ],
        ""ctakes:MedicationMention"": [
            ""duration:3987:3995:C2926735"",
            ""Bendamustine:5472:5484:C0525079,C0525079"",
            ""bortezomib:5609:5619:C1176309,C1176309"",
            ""Tyrosine:5735:5743:C0041485,C0041485"",
            ""formalin:12875:12883:C0949307,C0949307"",
            ""paraffin:12891:12899:C0030415"",
        ],
        ""ctakes:ProcedureMention"": [
            ""therapy:1025:1032:C0087111,C0087111,C0087111,C0087111"",
            ""treatment:1095:1104:C0087111,C0087111,C1533734,C0087111,C1533734,C0087111"",
         ],
        ""ctakes:RomanNumeralAnnotation"": [
            ""M:127:128:"",
            ""M:161:162:"",
            ""D:163:164:"",
         ],
        ""ctakes:SignSymptomMention"": [
            ""education:43:52:C0013658,C0013658,C0013658,C0424927,C0013658,C0013658,C0013658,C0013658"",
            ""M:127:128:C0024554,C0024554,C0024554,C0024554"",
        ],
        ""ctakes:schema"": ""coveredText:start:end:ontologyConceptArr"",
        ""date"": ""2013-11-22T14:13:25Z"",
        ""dc:format"": ""application/pdf; version=1.5"",
        ""dc:title"": ""JW-AJH#130002 1083..1088"",
        ""dcterms:created"": ""2013-11-20T13:24:11Z"",
        ""dcterms:modified"": ""2013-11-22T14:13:25Z"",
        ""meta:creation-date"": ""2013-11-20T13:24:11Z"",
        ""meta:save-date"": ""2013-11-22T14:13:25Z"",
        ""modified"": ""2013-11-22T14:13:25Z"",
        ""pdf:PDFVersion"": ""1.5"",
        ""pdf:encrypted"": ""false"",
        ""producer"": ""PDFlib PLOP 2.0.0p6 (SunOS)/Adobe LiveCycle PDFG ES"",
        ""resourceName"": ""Vose-2013-American_Journal_of_Hematology.pdf"",
        ""title"": ""JW-AJH#130002 1083..1088"",
        ""xmp:CreatorTool"": ""Arbortext Advanced Print Publisher 9.0.114/W"",
        ""xmpTPg:NPages"": ""7""
    }
]",../data/confluence_exports/TIKA/CTAKESParser_109454041.html
TIKA : RecursiveMetadata Setting up Recursive Parsing,"public static void main(String[] args) throws Exception {
       Parser parser = new RecursiveMetadataParser(new AutoDetectParser());
       ParseContext context = new ParseContext();
       context.set(Parser.class, parser);  The example starts by setting up recursive parsing. If you are parsing text files, word documents, etc. then you'll never notice if recursive parsing is enable or not. If you are parsing containers like zip files and tar.gz files, the only way to get the text for the files contained by the containers is to enable recursive parsing.  The way to enable recursive parsing is to create aParseContextand add a parser to it as shown on the linecontext.set(Parser.class, parser). This is the parser that will be used to parse any nested documents.  In this case the parser is aRecursiveMetadataParserthat is a wrapper around anAutoDetectParser. TheRecursiveMetadataparser is part of Jukka's example and more details are given below.",../data/confluence_exports/TIKA/RecursiveMetadata_109454069.html
TIKA : RecursiveMetadata Parsing a File,"ContentHandler handler = new DefaultHandler();
       Metadata metadata = new Metadata();

       InputStream stream = TikaInputStream.get(new File(args[0]));
       try {
           parser.parse(stream, handler, metadata, context);
       } finally {
           stream.close();
       }  The rest of the main function parses a file. The parser used to parse the root document is the same parser that was added to theParseContextas the parser to use for nested documents.  Looking at the Tika API (http://tika.apache.org/0.7/api/), I don't see aDefaultHandlerclass or aTikaInputStream. In the place ofDefaultHandleryou could useBodyContentHandler, and in the place ofTikaInputStreamyou could useFileInputStream.",../data/confluence_exports/TIKA/RecursiveMetadata_109454069.html
TIKA : RecursiveMetadata RecursiveMetadataParserConstructor,"private static class RecursiveMetadataParser extends ParserDecorator {
       public RecursiveMetadataParser(Parser parser) {
           super(parser);
       }  TheRecursiveMetadataParserextendsParserDecorator. All the constructor has to do is let theParserDecoratorsuperclass know which parser object is being decorated.",../data/confluence_exports/TIKA/RecursiveMetadata_109454069.html
TIKA : RecursiveMetadata RecursiveMetadataParserparse,"@Override
       public void parse(
               InputStream stream, ContentHandler ignore,
               Metadata metadata, ParseContext context)
               throws IOException, SAXException, TikaException {
           ContentHandler content = new BodyContentHandler();
           super.parse(stream, content, metadata, context);

           System.out.println(""----"");
           System.out.println(metadata);
           System.out.println(""----"");
           System.out.println(content.toString());
       }

   }  The parse method is where you get access to the metadata and the body text. When the parser set inParseContextis used to parse a nested document, a new Metadata object is created and passed to the parse method. Since the example put aRecursiveMetadataParserin theParseContext,RecursiveMetadataParser's parse method is called. Before callingsuper.parse, the metadata object is empty. Aftersuper.parsereturns, the metadata object contains all of the metadata the decorated parser found andSystem.out.println(metadata)prints all of the metadata to standard output.  By creating a newBodyContentHandlerand passing that tosuper.parse, the text for each document is captured without mixing it with text from other documents.   When using the code above, if you have a container format that contains another container, you may wish to keep track of where in the stack you are. To do that, you'd want code something like:  private static class RecursiveTrackingMetadataParser extends ParserDecorator {
        private String location;
        private int unknownCount = 0;

        public RecursiveTrackingMetadataParser(Parser parser, String location) {
            super(parser);
            this.location = location;
            if (! this.location.endsWith(""/"")) {
               this.location += ""/"";
            }
        }

        @Override
        public void parse(
                InputStream stream, ContentHandler ignore,
                Metadata metadata, ParseContext context)
                throws IOException, SAXException, TikaException {
            // Work out what this thing is
            String objectName = null;
            if (metadata.get(TikaMetadataKeys.RESOURCE_NAME_KEY) != null) {
               objectName = metadata.get(TikaMetadataKeys.RESOURCE_NAME_KEY);
            } else if (metadata.get(TikaMetadataKeys.EMBEDDED_RELATIONSHIP_ID) != null) {
               objectName = metadata.get(TikaMetadataKeys.EMBEDDED_RELATIONSHIP_ID);
            } else {
               objectName = ""embedded-"" + (++unknownCount);
            }
            String objectLocation = this.location + objectName;

            // Fetch the contents, and recurse if possible
            ContentHandler content = new BodyContentHandler();
            Parser preContextParser = context.get(Parser.class);
            context.set(Parser.class, new RecursiveTrackingMetadataParser(getWrappedParser(), objectLocation));
            super.parse(stream, content, metadata, context);
            context.set(Parser.class, preContextParser);

            // Report what this one is
            System.out.println(""----"");
            System.out.println(""Resource is "" + objectLocation);
            System.out.println(""----"");
            System.out.println(metadata);
            System.out.println(""----"");
            System.out.println(content.toString());
        }
    }   The great thing aboutAutoDetectParseris that it can parse and extract text from almost anything. In particular, it can parse zip, tar, tar.bz2, and other archives that contain documents. If you have a zip file with 100 text files in it, using Jukka's example code you can get the text and metadata for each file nested inside of the zip file. What you might not expect is that you also get metadata and body text for the zip file itself.  Maybe this doesn't surprise you at all. My first reaction when I saw both metadata AND text for the zip file itself was ""What text could a zip file possibly have?"" My naive assumption was that a zip file wouldn't contain any text, and my assumption was wrong.  I was thinking that a zip, tar, or other archive file was simply a container for other files, and so didn't have any text of its own. Tika looks at archives differently; Tika sees an archive as being like a directory in a file system, and the text for an archive is a list of the contents of the archive.  If you have a zip file that contains 100 text files, after using the code on this page to get the text and metadata for each file, you will get the text and metadata for 101 files: 100 text files, and 1 zip file. The text for the zip file will list the names for each of the 100 text files it contains.  If you aren't interested in seeing text and metadata for the zip file itself, you'll want to take a look atmetadata.get(Metadata.CONTENT_TYPE))for each file Tika parses so you can skip the archives themselves. For a zip file, the content type is ""application/zip"".   ARecursiveParserWrapperthat is based on Jukka and Nick's example above was added to Tika as of 1.7.  The wrapper returns a list of Metadata objects – the first contains the metadata+content for the container document and the rest contain the metadata+content for each embedded document. The content of each document is stored in ""X-TIKA:content"", and the embedded document's location in the container document is stored in ""X-TIKA:embedded_resource_path"" (e.g. ""embedded-1/embed1.zip/embed2.zip/embed3.pdf"").  A downside to the wrapper is that it breaks the Tika goal of streaming output – the wrapper caches all metadata+content in memory.  This wrapper must be used with care.  As of Tika 1.7, a JSONified view of this output was integrated into tika-app (the -J option) and tika-server (""/rmeta"").  This format serves as the basis for the upcoming tika-eval module that will help with comparisons of the output of different versions of Tika or other content extractors.",../data/confluence_exports/TIKA/RecursiveMetadata_109454069.html
TIKA : TikaEvalAndStructuralComponents Background,"File formats often contain structural or stylistic elements, and Apache Tika attempts to normalize and represent some of these features in its XHTML output.  As of Tika 1.20, users can get counts of common XHTML tags (in Profile mode) and/or comparison counts of common XHTML tags (in Compare mode).  Users can also count ""tag exceptions"" – cases where the structure tags violate XML/XHTML requirements, e.g.<b><i></b></i>.   1) Simply counting structure tags offers only a rudimentary insight into the structure of a single extract or as a comparison between two extracts of the same source file.  One might want to apply a more advanced tree-based similarity/distance metric between two extracts – ourJIRAis open and committers are standing by.  2) If one one tool's extracts have more<p>elements than do another tool's that doesn't necessarily tell you that one extract is better than another.For example, one tool  – Tool A – might add<p>elements for every new line in a PDF:  <p>The quick brown fox</p>  <p>jumped over the lazy dog</p>  Another tool – Tool B – might apply heuristics to reconstruct logical paragraphs, such as<p>The quick brown fox jumped over the lazy dog. </p>  3) The tika-eval module is currently usingTagSoupon *.html files.TagSoupis designed to silently fix structural problems in the HTML so no exceptions will likely be thrown for non-compliant HTML.  We may alter this behavior in the future.  Tool A would have more<p>tags, but Tool B is probably capturing better information about the structure of the document.   While there are obvious limitations, the tag capability will allow users to identify:  If one tool is completely skipping or capturing fewer structural elements.  One could imagine a regression in Tika that dropped footnotes in DOCX, and this would quickly show that there were fewer<div>elements in the output from the more recent version; or one could quickly see that one parser is extracting URLs (<a>) elements from PDFs, but another isn't.Structural problems in Tika's XHTML output – there is an XML exception flag in the database if an error was thrown parsing Tika's output   If you are using Tika to generate .json files, follow the directions onTikaEvalfor how to create a directory of extracts,butdon't include the-toption:java -jar tika-app.X.Y.jar -J -i input_dir -o extracts.  This has the effect of storing the content that is extracted as XHTML, and it sets a metadata value ofToXMLContentHandlerfor the keyX-TIKA:content_handler.  When tika-eval finds that value set in the metadata, it parses the XHTML with a SAXParser to count the structure tags and extract the text.   As of Tika 1.21, the tika-eval module includes the following structural components:  <a><b><div><i><img><li><ol><p><table><td><title><tr><u><ul>  NOTE:For most parsers, aside from the HTML parser, Tika injects the file's ""title"" metadata component into the<title>tag.  For example, if the ""title"" metadata element in a PDF is ""Tika 2.0 – NextGen Extraction"", that will be injected into the XHTML as both a metadata itemdc:title, and in the content within<title>tags.  The HTML parser passes through the source HTML page's<title>contents.  Given how much Tika relies on<div>tags, we may at some point want to include theclassinformation so that we can tell instantly if there's a change in e.g.<div class=""slide-notes"">elements.  For now, we've chosen not to include the<h*>tags because, while the HTML parser passes those through, the other parsers do not tend to generate header tags.   While we added structural component extraction in Tika 1.20, we only added report writing in 1.21-SNAPSHOT.  Users of Tika 1.20 can use the H2 database directly for reporting, generate their own reports via a custom XML reporting config file or use the updated report configuration files from 1.21-SNAPSHOT available:for profile modeandfor comparison mode.",../data/confluence_exports/TIKA/TikaEvalAndStructuralComponents_109454085.html
TIKA : TikaEvalAndStructuralComponents Profile Mode,"As of Tika 1.21-SNAPSHOT, there are reports for:  Tags by mime – each row is a mime type, and there's a single column for the sum of the tags of each tag typeTag exceptions by mime – each row is a mime type, and there's a count for the number of XHTML extract files that triggered a parse exception in tika-evalTag exception details – this lists every XHTML extract file that triggered a parse exception in tika-eval",../data/confluence_exports/TIKA/TikaEvalAndStructuralComponents_109454085.html
TIKA : TikaEvalAndStructuralComponents Comparison Mode,"As of Tika 1.21-SNAPSHOT, there are reports for:  Tag comparisons by mime – each row is a mime type pair (mime type as identified by tool A and mime type as identified by tool B), and there are pairs of columns for each tag, e.g.tags_div_acontains the sum of thedivtags in extracts from tool A andtags_div_bcontains the sum of the div tags in extracts from tool B.Tag exceptions by mime pair – each row is a mime type pair (mime_type_aandmime_type_b) and there's a count for the number of XHTML extract files that triggered a parse exception in tika-evalTag exception details A – this lists every XHTML extract file from tool A that triggered a parse exception in tika-evalTag exception details B – this lists every XHTML extract file from tool B that triggered a parse exception in tika-eval",../data/confluence_exports/TIKA/TikaEvalAndStructuralComponents_109454085.html
TIKA : PooledTimeSeriesParser Install Pooled Time Series,"mkdir -p $HOME/git && cd $HOME/git && git clonehttps://github.com/USCDataScience/hadoop-pot.git2.cd hadoop-pot/hadoop-pot-assembly && mvn install assembly:assembly3. Follow steps 3, 4 and 5 fromthe install guide from Pooled Time  Seriesand confirm thatpooled_time_seriesinstalled correctly. Note thepre-requisites from Pooled Time Seriesrequire you to install OpenCV and set some environment variables.  After above steps you must be able to executepooled_time_seriesthrough terminal and get below output  usage: pooled_time_series
 -d,--dir <directory>            A directory with image files in it
 -f,--file <file>                Path to a single file
 -h,--help                       Print this message.
 -j,--json                       Set similarity output format to JSON.
                                 Defaults to .txt
 -o,--outputfile <output file>   File containing similarity results.
                                 Defaults to ./similarity.txt
 -p,--pathfile <path file>       A file containing full absolute paths to
                                 videos. Previous default was
                                 memex-index_temp.txt",../data/confluence_exports/TIKA/PooledTimeSeriesParser_109454067.html
TIKA : PooledTimeSeriesParser RunPooledTimeSeriesParser from Tika-App,"Grab an MP4,QuickTime, or other video (supported by your OpenCV implementation). Then run the following command:  java -classpath tika-app/target/tika-app-X.Y.jar org.apache.tika.cli.TikaCLI --config=$HOME/git/pooled_time_series/src/main/resources/tika-config.xml -J yourfile.mov  which should output something like:  [
    {
        ""Content-Length"": ""1926487"",
        ""Content-Type"": ""video/quicktime"",
        ""X-Parsed-By"": [
            ""org.apache.tika.parser.CompositeParser"",
            ""org.apache.tika.parser.pot.PooledTimeSeriesParser""
        ],
        ""X-TIKA:content"": ""<html xmlns=\""http://www.w3.org/1999/xhtml\"">\n<head>\n<meta name=\""of_frames\"" content=\""358\"" />\n<meta name=\""Content-Length\"" content=\""1926487\"" />\n<meta name=\""of_vecSize\"" content=\""200\"" />\n<meta name=\""og_frames\"" content=\""358\"" />\n<meta name=\""X-Parsed-By\"" content=\""org.apache.tika.parser.CompositeParser\"" />\n<meta name=\""X-Parsed-By\"" content=\""org.apache.tika.parser.pot.PooledTimeSeriesParser\"" />\n<meta name=\""Content-Type\"" content=\""video/quicktime\"" />\n<meta name=\""resourceName\"" content=\""yourfile.mov\"" />\n<meta name=\""og_vecSize\"" content=\""200\"" />\n<title></title>\n</head>\n<body><h3>Histogram of Optical Flows (HOF)</h3>\n<table =\""358\"" =\""200\""><tr>\t<td>0</td>\t<td>106.000000</td>\t<td>77.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>95.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>13.000000</td>\t<td>92.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>3.000000</td>\t<td>3.000000</td>\t<td>102.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>65.000000</td>\t<td>20.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>5.000000</td>\t<td>92.000000</td>\t<td>6.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>6.000000</td>\t<td>14.000000</td>\t<td>1.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>5.000000</td>\t<td>12.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>2.000000</td>\t<td>46.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>2.000000</td>\t<td>26.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>4.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>78.000000</td>\t<td>30.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>13.000000</td>\t<td>1.000000</td>\t<td>2.000000</td></tr>\n<tr>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>3.000000</td>\t<td>40.000000</td>\t<td>9.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>1.000000</td>\t<td>1.000000</td>\t<td>2.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>19.000000</td>\t<td>17.000000</td>\t<td>15.000000</td>\t<td>18.000000</td>\t<td>4.000000</td>\t<td>14.000000</td>\t<td>0.000000</td>\t<td>0.000000</td>\t<td>1.000000</td>\t<td>4.000000</td>\t<td>2.000000</td>\t<td>1.000000</td>\t<td>12.000000</td>\t<td>35.000000</td>\t<td>18.000000</td>\t<td>1.000000</td>\t<td>7.000000</td>\t<td>36.000000</td>\t<td>3.000000</td>\t<td>0.000000</td>\t<td>1.000000</td>\t<td>11.000000</td>\t<td>4.000000</td>\t<td>3.000000</td>\t<td>14.000000</td>\t<td>98.872983</td>\t<td>58.159994</td>\t<td>55.624418</td>\t<td>109.918199</td>\t<td>154.628142</td>\t<td>274.379973</td>\t<td>260.610341</td>\t<td>216.563245</td>\t<td>161.240045</td>\t<td>110.679989</td>\t<td>101.618012</td>\t<td>179.517287</td>\t<td>242.615251</td>\t<td>135.289986</td>\t<td>131.035653</td>\t<td>120.141349</td>\t<td>108.120592</td>\t<td>110.649989</td>\t<td>109.483038</td>\t<td>121.264360</td>\t<td>129.601505</td></tr>\n</table>\n</body></html>"",
        ""X-TIKA:parse_time_millis"": ""32054"",
        ""of_frames"": ""358"",
        ""of_vecSize"": ""200"",
        ""og_frames"": ""358"",
        ""og_vecSize"": ""200"",
        ""resourceName"": ""yourfile.mov""
    }
]",../data/confluence_exports/TIKA/PooledTimeSeriesParser_109454067.html
